amount,location,device,is_fraud
79493,chennai,web,0
36779,delhi,android,0
37602,bangalore,web,0
1610,bangalore,iphone,0
61991,kolkata,iphone,0
64489,kolkata,iphone,0
95025,mumbai,iphone,1
26394,mumbai,android,0
10807,chennai,iphone,0
37100,kolkata,web,0
2304,bangalore,iphone,0
64398,bangalore,iphone,0
71753,kolkata,web,0
33995,kolkata,iphone,0
33088,bangalore,android,1
90948,mumbai,web,1
85285,chennai,android,1
1927,chennai,android,0
92491,mumbai,android,1
14679,chennai,android,0
96094,mumbai,web,0
20571,chennai,iphone,0
2186,mumbai,iphone,0
82044,delhi,android,0
75603,delhi,web,1
91947,delhi,android,1
85551,delhi,android,1
38725,kolkata,iphone,0
9795,mumbai,android,0
37297,kolkata,android,1
94001,bangalore,web,0
63056,bangalore,web,0
71048,chennai,web,0
66333,bangalore,android,0
62426,kolkata,android,0
1052,kolkata,iphone,0
46655,bangalore,iphone,0
38559,bangalore,android,0
78974,kolkata,iphone,1
28880,chennai,android,0
28030,kolkata,web,0
46034,mumbai,web,0
82454,kolkata,web,1
75934,delhi,iphone,1
99556,bangalore,android,0
63409,kolkata,android,0
58704,kolkata,android,0
13582,kolkata,web,0
41820,bangalore,web,0
35335,bangalore,iphone,0
26813,kolkata,iphone,0
22855,mumbai,iphone,0
85746,bangalore,iphone,0
84547,mumbai,android,0
70553,chennai,android,1
9549,bangalore,web,0
12783,bangalore,android,0
57677,chennai,iphone,0
90276,delhi,web,1
32891,bangalore,android,0
96076,kolkata,iphone,1
11876,bangalore,web,0
84219,delhi,iphone,0
75955,delhi,android,1
57583,mumbai,web,0
99919,mumbai,web,1
50166,chennai,iphone,0
45099,delhi,web,0
9189,bangalore,web,0
6677,bangalore,web,0
19592,delhi,iphone,0
93696,kolkata,web,1
22014,bangalore,android,0
72149,chennai,android,0
14441,kolkata,iphone,0
9207,kolkata,android,0
52676,kolkata,iphone,0
95837,chennai,android,1
31148,bangalore,iphone,0
12482,mumbai,web,0
89072,chennai,iphone,1
21799,bangalore,android,0
3652,mumbai,web,0
14992,delhi,iphone,0
16227,delhi,android,0
36572,delhi,iphone,0
8414,mumbai,android,0
65834,chennai,iphone,0
3640,mumbai,web,0
94934,kolkata,web,0
94655,bangalore,web,1
62816,delhi,iphone,0
66579,chennai,iphone,0
36037,mumbai,web,0
67601,mumbai,android,0
24272,bangalore,web,0
86499,delhi,android,1
16172,delhi,web,0
43073,kolkata,android,0
4478,bangalore,android,0
80567,bangalore,web,0
48411,bangalore,android,0
209,chennai,android,0
63872,kolkata,android,0
45508,delhi,iphone,1
75872,kolkata,iphone,1
31494,delhi,android,1
19067,mumbai,web,0
58044,mumbai,android,0
49771,mumbai,iphone,1
83450,kolkata,web,0
58296,delhi,iphone,0
85926,chennai,android,1
87347,delhi,web,0
38260,kolkata,iphone,0
43582,mumbai,iphone,0
43824,delhi,iphone,0
21059,mumbai,android,0
92277,chennai,web,0
92881,kolkata,iphone,0
39634,kolkata,iphone,0
88048,delhi,android,1
85387,mumbai,web,0
90610,kolkata,android,0
49043,kolkata,android,1
10257,chennai,iphone,0
7973,kolkata,iphone,0
65505,delhi,web,0
9992,chennai,web,0
69863,bangalore,android,0
73135,chennai,iphone,1
68750,mumbai,web,0
34334,delhi,web,1
54071,delhi,iphone,0
41606,kolkata,iphone,0
93866,kolkata,web,0
72528,delhi,iphone,1
30221,delhi,iphone,0
57723,bangalore,web,0
95649,mumbai,iphone,1
25463,bangalore,iphone,0
90797,bangalore,web,1
45581,chennai,iphone,0
94839,bangalore,iphone,1
12834,mumbai,iphone,0
35671,chennai,android,0
90019,kolkata,iphone,1
25807,chennai,web,0
93973,bangalore,android,1
18209,chennai,iphone,0
41450,kolkata,web,0
41717,mumbai,iphone,0
69856,bangalore,android,0
478,bangalore,android,0
7286,bangalore,web,0
75505,delhi,iphone,0
21203,bangalore,web,0
68756,delhi,iphone,0
15678,delhi,iphone,0
63435,bangalore,web,0
6724,kolkata,web,0
88247,bangalore,iphone,1
64815,kolkata,android,0
46211,delhi,iphone,0
94851,kolkata,android,0
59003,mumbai,iphone,0
9115,kolkata,iphone,0
66517,bangalore,iphone,0
47545,delhi,iphone,0
66020,delhi,iphone,0
54797,chennai,iphone,0
44712,kolkata,iphone,0
23821,mumbai,android,0
86272,chennai,web,1
63348,kolkata,web,0
88919,delhi,iphone,1
86584,bangalore,iphone,1
73965,kolkata,android,1
17991,bangalore,iphone,0
69646,bangalore,web,1
80199,kolkata,android,1
54875,mumbai,iphone,0
55134,delhi,web,0
90960,bangalore,iphone,0
67692,bangalore,iphone,0
28453,mumbai,iphone,0
29078,chennai,iphone,0
82505,chennai,web,1
58215,kolkata,iphone,0
41519,chennai,iphone,0
99706,delhi,android,1
19561,bangalore,iphone,0
83298,bangalore,iphone,1
87560,bangalore,android,1
27341,mumbai,web,0
97822,delhi,web,1
25214,bangalore,web,0
37715,chennai,iphone,0
6514,mumbai,web,0
25543,delhi,web,0
93288,bangalore,web,1
65119,chennai,web,0
58612,delhi,web,1
15287,kolkata,web,0
36805,chennai,web,0
94646,mumbai,iphone,1
56457,mumbai,iphone,0
84356,bangalore,web,1
97618,bangalore,android,1
67345,mumbai,iphone,0
35508,chennai,android,0
25372,chennai,web,0
20865,kolkata,android,0
71902,mumbai,iphone,0
62920,mumbai,android,0
21138,mumbai,android,0
4835,chennai,android,0
12424,chennai,android,0
25116,bangalore,android,0
15612,delhi,iphone,0
82101,kolkata,android,0
89311,mumbai,android,1
86638,mumbai,iphone,0
98646,kolkata,iphone,0
4675,mumbai,android,0
74989,chennai,iphone,0
25538,chennai,android,1
93766,delhi,web,1
37990,delhi,android,0
1495,kolkata,web,0
67979,bangalore,iphone,0
312,bangalore,android,0
50919,chennai,android,0
46746,delhi,iphone,1
72080,mumbai,android,1
80062,mumbai,web,1
36972,mumbai,android,0
1263,delhi,android,0
34801,chennai,android,0
78121,bangalore,android,1
42150,chennai,iphone,0
33083,mumbai,web,0
31795,mumbai,android,0
49684,chennai,iphone,1
62697,delhi,android,0
7491,mumbai,iphone,0
98408,kolkata,web,1
25598,mumbai,iphone,0
15796,chennai,web,0
87808,delhi,iphone,1
56323,mumbai,web,0
70258,chennai,android,1
61672,bangalore,web,0
41356,mumbai,iphone,0
86286,mumbai,web,1
50574,mumbai,android,0
61782,bangalore,iphone,0
56830,mumbai,web,1
17874,kolkata,android,0
57631,bangalore,web,0
99006,bangalore,iphone,0
63136,mumbai,iphone,0
52834,kolkata,web,0
24686,bangalore,web,1
34352,kolkata,android,0
44219,bangalore,android,0
26606,bangalore,iphone,0
44696,delhi,iphone,0
22411,delhi,android,0
63138,bangalore,iphone,0
404,bangalore,android,0
60444,kolkata,web,0
77142,chennai,iphone,1
44468,mumbai,android,0
74297,bangalore,android,0
60535,kolkata,android,0
89612,chennai,iphone,1
98480,delhi,iphone,1
30271,chennai,android,0
29707,kolkata,web,1
55514,mumbai,iphone,0
67637,bangalore,iphone,0
91291,chennai,web,1
70615,bangalore,iphone,1
30585,delhi,web,0
7477,chennai,android,0
97425,bangalore,iphone,1
48262,chennai,android,0
67515,chennai,web,0
35390,kolkata,iphone,0
98328,kolkata,web,1
538,mumbai,android,0
98978,delhi,android,1
28842,kolkata,android,1
30207,mumbai,android,0
24306,chennai,iphone,0
72064,bangalore,web,1
97097,mumbai,android,1
65683,bangalore,android,0
46614,kolkata,iphone,1
67596,delhi,web,0
49375,mumbai,android,0
87197,kolkata,android,1
24150,chennai,web,0
10001,mumbai,android,0
88023,chennai,iphone,0
56563,kolkata,android,0
29017,chennai,android,1
78540,delhi,android,1
30608,kolkata,android,0
63125,kolkata,web,0
9217,bangalore,web,0
62765,kolkata,android,0
14598,delhi,android,0
6953,kolkata,iphone,0
70144,delhi,web,1
96830,bangalore,iphone,0
99609,mumbai,iphone,1
1165,mumbai,iphone,1
69841,delhi,web,0
31905,bangalore,web,0
4581,bangalore,iphone,0
42782,bangalore,android,1
69023,chennai,web,0
7659,chennai,android,0
85963,delhi,web,1
52484,delhi,iphone,0
92562,mumbai,web,1
42384,delhi,web,0
70366,chennai,android,1
59452,chennai,android,0
30596,kolkata,android,0
22538,kolkata,android,0
64710,delhi,iphone,1
54772,mumbai,iphone,0
44974,bangalore,web,0
3873,delhi,android,0
22677,kolkata,iphone,0
37215,kolkata,android,0
77157,chennai,web,1
44491,mumbai,android,0
37564,kolkata,web,0
22172,kolkata,web,0
15572,bangalore,web,0
99190,bangalore,iphone,1
33132,kolkata,web,0
7149,kolkata,android,0
20358,chennai,web,0
67809,mumbai,iphone,0
40181,kolkata,iphone,0
18311,mumbai,android,0
57733,bangalore,web,0
90415,bangalore,iphone,1
28169,kolkata,web,0
60096,chennai,web,0
45015,bangalore,web,0
33415,mumbai,iphone,0
17059,bangalore,web,0
37647,chennai,android,0
53007,chennai,android,0
42974,kolkata,iphone,0
89932,chennai,android,0
53435,mumbai,iphone,0
98055,delhi,iphone,1
52110,bangalore,android,0
22539,mumbai,web,0
58658,bangalore,iphone,0
5342,delhi,android,0
69656,mumbai,android,0
18918,bangalore,web,0
20828,kolkata,android,0
97251,kolkata,web,0
82623,chennai,android,1
57925,bangalore,web,1
63576,kolkata,web,0
22350,bangalore,web,0
19021,bangalore,iphone,0
75682,bangalore,android,0
21219,chennai,web,1
93967,kolkata,web,1
67046,mumbai,web,0
4010,kolkata,iphone,1
64155,delhi,android,0
63039,bangalore,web,0
16168,chennai,android,0
15511,delhi,web,0
46991,bangalore,iphone,0
71163,mumbai,android,0
89680,kolkata,web,0
5565,chennai,web,0
88795,mumbai,android,1
19243,bangalore,iphone,0
7674,bangalore,web,0
99290,kolkata,android,1
55412,delhi,android,1
92111,mumbai,android,0
85346,mumbai,web,1
48422,mumbai,iphone,0
10148,chennai,android,0
23213,kolkata,iphone,0
35915,delhi,web,1
44618,chennai,web,0
85984,kolkata,iphone,1
67601,chennai,web,0
89905,chennai,iphone,1
25425,kolkata,iphone,0
95606,kolkata,web,0
36830,mumbai,iphone,1
87429,kolkata,web,0
9152,kolkata,android,0
99951,chennai,android,0
62206,bangalore,web,0
82048,kolkata,iphone,1
82677,mumbai,iphone,1
42476,kolkata,android,0
8796,delhi,iphone,0
47994,bangalore,android,0
64672,mumbai,iphone,1
69096,mumbai,iphone,1
37501,chennai,iphone,0
85170,chennai,iphone,0
56837,delhi,android,0
55519,delhi,iphone,0
5711,mumbai,iphone,0
94528,delhi,web,1
21345,kolkata,iphone,0
2899,bangalore,iphone,0
61286,kolkata,web,0
24602,kolkata,iphone,0
97434,delhi,iphone,0
35674,kolkata,android,0
9411,mumbai,web,0
64520,bangalore,android,0
49810,delhi,web,0
94015,kolkata,android,1
95926,mumbai,iphone,0
70819,kolkata,android,1
76849,kolkata,iphone,1
25550,bangalore,iphone,0
1914,kolkata,web,0
96819,kolkata,iphone,1
96610,chennai,android,1
48272,kolkata,iphone,1
10437,kolkata,web,0
12909,bangalore,web,0
88188,mumbai,web,1
76929,kolkata,web,1
82451,kolkata,android,1
91247,mumbai,android,0
78269,bangalore,web,1
51847,chennai,iphone,0
8628,kolkata,iphone,0
7914,chennai,android,0
29405,bangalore,iphone,0
87503,chennai,android,1
73203,delhi,android,1
17280,chennai,iphone,0
18335,bangalore,android,0
27729,kolkata,iphone,0
74817,mumbai,web,1
64052,chennai,web,0
68872,chennai,android,0
77640,kolkata,android,1
53038,kolkata,iphone,0
88255,kolkata,android,1
14937,kolkata,android,0
14532,mumbai,android,0
11916,delhi,web,0
59127,kolkata,web,0
38854,kolkata,iphone,1
54034,chennai,web,0
22705,chennai,android,0
91156,bangalore,android,1
29219,kolkata,web,0
13886,kolkata,web,0
57374,delhi,android,0
4489,bangalore,web,0
93834,mumbai,android,1
69037,delhi,android,0
52163,mumbai,android,0
45640,kolkata,android,0
46578,chennai,iphone,0
25396,bangalore,web,0
54035,delhi,android,0
46494,kolkata,web,0
49240,mumbai,android,0
14422,mumbai,iphone,0
10048,bangalore,web,0
52227,chennai,web,0
85764,bangalore,web,0
76000,chennai,web,1
49656,kolkata,android,0
56877,kolkata,web,0
84473,kolkata,web,1
4123,kolkata,iphone,0
22413,kolkata,web,0
60843,chennai,web,1
14685,kolkata,iphone,0
33125,chennai,android,0
52733,delhi,android,0
37794,bangalore,web,0
21583,kolkata,iphone,0
66231,delhi,iphone,0
19202,chennai,android,0
14774,kolkata,android,0
68492,kolkata,web,0
14102,bangalore,web,0
74196,bangalore,iphone,0
68091,delhi,iphone,0
90652,bangalore,web,0
79568,bangalore,web,0
83691,delhi,iphone,1
47903,bangalore,iphone,0
90154,delhi,iphone,1
20168,bangalore,iphone,0
79976,chennai,android,1
92543,kolkata,web,1
52032,mumbai,android,0
39469,chennai,web,0
16100,kolkata,android,0
59578,delhi,iphone,0
50646,mumbai,android,0
3407,bangalore,web,0
95107,bangalore,android,1
80210,delhi,android,0
65446,mumbai,android,0
94114,delhi,android,1
82576,bangalore,web,1
87688,bangalore,android,1
10336,bangalore,iphone,0
61245,chennai,web,1
32043,chennai,android,0
72869,delhi,web,1
62062,bangalore,web,0
73199,mumbai,web,1
37188,chennai,iphone,0
71076,delhi,android,1
98845,mumbai,android,0
74736,mumbai,android,0
29441,kolkata,iphone,1
47228,chennai,web,0
5449,chennai,android,0
79519,bangalore,iphone,1
3077,chennai,iphone,0
80867,chennai,web,1
58043,chennai,android,0
47989,mumbai,iphone,0
23901,kolkata,android,0
27197,kolkata,web,0
63004,kolkata,web,0
71379,kolkata,iphone,1
12378,bangalore,android,0
55529,mumbai,iphone,0
3399,mumbai,android,0
56301,mumbai,android,0
42734,bangalore,iphone,0
2057,bangalore,web,0
66042,mumbai,android,0
43470,chennai,android,0
2533,delhi,iphone,0
52781,delhi,iphone,0
48494,bangalore,iphone,0
36008,delhi,iphone,0
18988,bangalore,android,0
49347,mumbai,android,0
46748,kolkata,iphone,0
17333,chennai,android,0
97889,chennai,web,0
3616,kolkata,web,0
13498,delhi,web,0
18297,chennai,iphone,0
89089,mumbai,web,1
74486,bangalore,android,1
86262,chennai,web,1
7209,mumbai,iphone,0
33390,bangalore,web,0
52152,chennai,android,0
11838,kolkata,iphone,0
56292,mumbai,iphone,0
44282,kolkata,android,0
21977,delhi,iphone,1
822,chennai,android,0
41772,kolkata,android,1
82960,delhi,android,1
21898,bangalore,iphone,1
75436,kolkata,web,1
46207,bangalore,android,0
98930,kolkata,android,1
62330,mumbai,iphone,0
18073,chennai,android,0
93237,kolkata,iphone,0
77737,bangalore,iphone,0
81711,chennai,iphone,1
21309,mumbai,web,0
9019,chennai,web,0
50387,bangalore,iphone,0
1105,bangalore,web,0
32117,kolkata,iphone,0
90777,bangalore,iphone,1
74495,bangalore,android,0
99375,bangalore,web,1
99264,chennai,web,1
22799,bangalore,web,1
76567,mumbai,web,1
83447,mumbai,iphone,1
91141,kolkata,web,0
89321,mumbai,iphone,1
93364,mumbai,web,1
73680,mumbai,web,1
16524,bangalore,iphone,0
36550,kolkata,web,1
99537,mumbai,web,0
73523,chennai,iphone,1
15417,delhi,iphone,0
90661,bangalore,android,1
21559,mumbai,iphone,0
84047,delhi,web,1
84490,kolkata,android,0
21688,mumbai,web,0
27163,bangalore,web,0
29810,bangalore,android,0
67396,bangalore,android,0
3368,delhi,iphone,0
89461,chennai,iphone,1
70359,mumbai,web,1
59616,delhi,web,0
56405,mumbai,iphone,0
48359,kolkata,android,0
90030,delhi,android,1
17487,delhi,iphone,0
96230,kolkata,iphone,0
58079,mumbai,web,0
69869,bangalore,iphone,0
9291,bangalore,web,0
33459,chennai,iphone,0
3782,chennai,iphone,0
1500,bangalore,iphone,0
87887,mumbai,android,1
84660,bangalore,android,1
35009,chennai,web,0
53333,chennai,android,0
63320,delhi,iphone,0
35297,mumbai,android,0
51089,kolkata,android,0
46322,bangalore,android,0
99835,mumbai,web,1
67226,bangalore,web,0
79344,chennai,web,1
16296,delhi,web,0
2055,kolkata,web,0
41489,mumbai,web,0
74544,chennai,web,1
54055,mumbai,android,0
11242,mumbai,android,0
87149,bangalore,android,1
54011,bangalore,iphone,0
76494,mumbai,android,0
24786,bangalore,android,0
11220,kolkata,iphone,0
56828,delhi,android,0
62899,kolkata,iphone,0
60910,chennai,web,0
84786,chennai,web,1
72446,delhi,web,0
85279,chennai,android,1
2516,mumbai,iphone,0
26072,chennai,iphone,0
92313,mumbai,android,1
20100,kolkata,android,0
50760,mumbai,web,0
93590,kolkata,web,0
40290,kolkata,android,0
50938,kolkata,iphone,0
35046,delhi,web,0
83391,kolkata,android,1
47370,mumbai,web,0
31190,bangalore,web,0
37318,delhi,iphone,0
94702,delhi,iphone,0
84680,chennai,iphone,0
33242,delhi,web,0
98933,kolkata,web,1
86318,chennai,android,1
39150,kolkata,iphone,0
40300,chennai,android,0
26302,kolkata,android,0
84316,delhi,web,1
93677,delhi,android,1
41621,mumbai,android,0
92409,kolkata,android,1
25386,delhi,web,1
42852,delhi,iphone,0
84973,delhi,iphone,1
5737,chennai,iphone,0
14088,chennai,android,0
219,bangalore,android,0
89556,chennai,iphone,1
12828,kolkata,android,0
9450,chennai,iphone,0
11978,delhi,android,0
55076,chennai,web,0
65625,delhi,iphone,0
55168,bangalore,android,0
41808,mumbai,android,1
21554,kolkata,android,0
81194,chennai,web,1
10639,kolkata,android,0
41842,delhi,iphone,0
18111,chennai,iphone,0
15996,kolkata,iphone,0
65890,chennai,web,0
49339,chennai,iphone,0
13429,bangalore,web,0
22245,bangalore,iphone,0
62670,chennai,android,0
35326,chennai,web,0
1198,bangalore,web,0
52284,kolkata,android,0
24612,mumbai,web,0
76810,bangalore,android,1
91875,bangalore,web,1
28076,bangalore,android,0
44190,bangalore,web,0
65440,chennai,android,0
11754,mumbai,iphone,0
7188,bangalore,iphone,0
43071,delhi,web,1
88013,delhi,web,0
10239,mumbai,android,0
2667,mumbai,android,0
55103,kolkata,web,0
13960,kolkata,android,0
28283,delhi,iphone,0
46550,mumbai,web,0
69698,mumbai,android,1
61999,delhi,web,0
66465,delhi,web,0
23822,chennai,iphone,0
7198,mumbai,android,0
74131,delhi,web,1
12858,delhi,web,0
1880,mumbai,iphone,0
48355,delhi,iphone,0
52819,mumbai,iphone,0
21971,bangalore,iphone,0
90900,mumbai,android,0
33999,chennai,web,0
55685,chennai,iphone,0
94596,kolkata,android,1
40477,bangalore,iphone,0
34470,bangalore,web,0
24491,kolkata,android,0
29732,delhi,iphone,0
81247,mumbai,web,1
84135,delhi,web,1
28790,mumbai,android,0
44385,kolkata,iphone,0
56135,mumbai,iphone,1
34842,chennai,web,0
6907,bangalore,web,0
23605,bangalore,iphone,0
74586,mumbai,web,0
23882,mumbai,web,0
71587,mumbai,android,0
10973,bangalore,iphone,0
19207,bangalore,iphone,0
26017,mumbai,android,0
9575,mumbai,web,0
9318,delhi,android,0
72358,delhi,iphone,1
73467,bangalore,iphone,1
64622,mumbai,web,0
51731,delhi,android,0
56686,chennai,iphone,0
99892,kolkata,web,0
57294,mumbai,web,0
18571,chennai,web,0
92611,bangalore,android,0
94437,bangalore,android,0
74087,chennai,web,1
80832,chennai,web,0
51150,mumbai,web,0
136,bangalore,iphone,0
85585,mumbai,android,1
61085,kolkata,web,0
4135,kolkata,android,1
62589,kolkata,web,0
29684,mumbai,web,0
82029,bangalore,android,1
15371,bangalore,iphone,0
15698,kolkata,android,0
19004,kolkata,web,0
84387,bangalore,android,0
48512,chennai,android,0
58157,delhi,iphone,0
19476,chennai,web,0
99440,delhi,web,1
61617,mumbai,web,0
29320,mumbai,iphone,0
26079,chennai,web,0
71855,chennai,web,0
331,mumbai,android,0
89705,chennai,iphone,0
80886,kolkata,iphone,1
78164,chennai,iphone,1
9063,chennai,web,0
70517,mumbai,iphone,0
41473,kolkata,android,0
60749,delhi,web,1
20647,delhi,android,0
1749,delhi,web,0
55444,kolkata,android,0
85862,chennai,web,0
23677,mumbai,android,0
18108,delhi,web,0
20243,bangalore,android,0
15029,bangalore,iphone,0
4090,chennai,web,0
74553,delhi,android,1
24572,chennai,iphone,0
30415,delhi,web,0
1898,mumbai,android,0
50896,bangalore,android,0
26087,chennai,android,1
86029,chennai,android,0
50099,mumbai,iphone,0
62634,bangalore,iphone,0
85415,delhi,web,1
38338,kolkata,web,1
33051,mumbai,web,0
26549,chennai,iphone,0
69879,bangalore,iphone,0
64508,chennai,web,0
65717,bangalore,web,0
1255,mumbai,iphone,0
16615,bangalore,iphone,0
50509,delhi,iphone,0
19394,bangalore,web,0
15715,kolkata,android,0
85724,bangalore,android,1
3904,delhi,iphone,0
97723,bangalore,android,1
10622,bangalore,iphone,0
78701,mumbai,iphone,0
27217,mumbai,android,0
57954,mumbai,web,0
30385,bangalore,iphone,0
42112,kolkata,android,0
82886,kolkata,android,0
69774,delhi,android,0
4085,mumbai,android,0
21349,mumbai,web,0
34216,delhi,web,0
18033,delhi,web,0
50106,mumbai,web,0
76419,chennai,web,0
51757,bangalore,iphone,0
47814,chennai,android,1
4720,mumbai,android,0
1203,chennai,iphone,0
7255,bangalore,android,0
78522,bangalore,iphone,1
74464,mumbai,iphone,1
48759,chennai,iphone,0
5604,kolkata,android,0
55273,mumbai,android,0
41383,bangalore,android,0
23219,bangalore,web,0
4161,kolkata,web,0
72958,mumbai,web,0
30299,bangalore,web,0
63980,kolkata,web,0
63624,kolkata,iphone,0
29483,chennai,android,0
41538,mumbai,android,0
28985,chennai,web,0
39184,bangalore,android,1
71019,mumbai,web,1
38382,mumbai,web,0
98125,chennai,android,1
30506,chennai,iphone,0
34972,chennai,android,0
55814,mumbai,web,0
51606,chennai,web,0
21762,kolkata,web,0
2326,mumbai,iphone,0
79700,delhi,android,0
14711,bangalore,web,0
17815,chennai,web,0
19910,chennai,web,0
56274,bangalore,iphone,0
56945,bangalore,android,0
27898,bangalore,android,0
81271,chennai,android,0
99860,kolkata,android,1
42731,kolkata,iphone,0
